user_id,chat_id,language,number_messages,handling_time,start_time,website,website_summary
User 1472,12025,English,11,1422.0,2018-06-15 20:14:22.943024,Website C,Website C
User 1472,12027,English,28,815.0,2018-06-15 20:31:57.806763,Website B,Website B
User 1509,12028,English,21,1217.0,2018-06-15 22:19:03.859658,Website E,Other
User 1509,12029,English,28,1293.0,2018-06-15 21:04:47.983358,Website B,Website B
User 1509,12030,English,11,503.0,2018-06-15 20:51:12.438272,Website C,Website C
User 1509,12032,English,12,754.0,2018-06-15 22:26:24.434148,Website C,Website C
User 1509,12033,English,20,2132.0,2018-06-15 22:47:12.523263,Website C,Website C
User 1509,12034,English,15,758.0,2018-06-15 22:23:57.722892,Website G,Other
User 1509,12035,English,16,420.0,2018-06-15 23:15:08.008474,Website C,Website C
User 1509,12036,English,16,1589.0,2018-06-15 21:48:30.418234,Website D,Website D
User 1509,12037,English,23,2899.0,2018-06-15 23:13:32.034052,Website I,Other
User 1509,12038,English,21,1322.0,2018-06-15 23:34:26.733825,Website B,Website B
User 1509,12040,English,42,2248.0,2018-06-15 23:49:55.993750,Website F,Other
User 1509,12041,English,35,2430.0,2018-06-15 23:57:20.006093,Website F,Other
User 1512,12042,English,18,775.0,2018-06-15 23:46:18.779028,Website C,Website C
User 1512,12044,English,65,1688.0,2018-06-15 22:57:41.583581,Website C,Website C
User 1509,12045,English,43,1530.0,2018-06-16 00:35:28.228620,Website D,Website D
User 1509,12046,English,4,230.0,2018-06-15 23:02:23.049444,Website C,Website C
User 1509,12047,English,9,758.0,2018-06-16 00:04:02.085695,Website C,Website C
User 1441,12048,English,12,363.0,2018-06-16 00:32:43.130033,Website G,Other
User 1441,12049,English,28,519.0,2018-06-15 23:54:43.444365,Website G,Other
User 1441,12050,English,55,1757.0,2018-06-16 01:36:46.288529,Website D,Website D
User 1441,12051,English,70,2274.0,2018-06-16 01:16:29.940660,Website C,Website C
User 1509,12052,English,37,1397.0,2018-06-16 02:25:49.437899,Website D,Website D
User 1441,12053,English,20,1227.0,2018-06-16 02:54:42.861739,Website E,Other
User 1509,12054,English,13,565.0,2018-06-16 02:26:16.928066,Website C,Website C
User 1441,12055,English,24,787.0,2018-06-16 03:05:23.627154,Website C,Website C
User 1509,12056,English,16,800.0,2018-06-16 04:19:50.996823,Website G,Other
User 1509,12057,English,24,1111.0,2018-06-16 04:36:43.921321,Website B,Website B
User 1441,12058,English,28,630.0,2018-06-16 05:12:35.490669,Website G,Other
User 1509,12059,English,42,2359.0,2018-06-16 06:10:41.541799,Website C,Website C
User 1509,12060,English,21,1578.0,2018-06-16 06:38:48.226768,Website B,Website B
User 1509,12061,English,6,621.0,2018-06-16 06:47:51.243927,Website B,Website B
User 1441,12062,English,29,1318.0,2018-06-16 06:33:25.246966,Website C,Website C
User 1441,12063,English,18,395.0,2018-06-16 05:55:11.225898,Website E,Other
User 1441,12064,English,19,1080.0,2018-06-16 07:35:01.938313,Website B,Website B
User 1441,12065,English,13,816.0,2018-06-16 06:50:17.460104,Website C,Website C
User 1441,12066,English,23,1472.0,2018-06-16 06:54:48.440693,Website B,Website B
User 1441,12067,English,42,1702.0,2018-06-16 07:12:22.330484,Website B,Website B
User 1441,12068,English,21,1475.0,2018-06-16 07:21:30.077214,Website C,Website C
User 1441,12070,English,22,869.0,2018-06-16 08:11:17.040786,Website E,Other
User 1441,12071,English,20,669.0,2018-06-16 08:26:18.714724,Website C,Website C
User 1441,12072,English,47,1991.0,2018-06-16 08:18:30.082758,Website C,Website C
User 1441,12073,English,45,1675.0,2018-06-16 08:35:45.676189,Website C,Website C
User 1441,12074,English,28,1238.0,2018-06-16 09:47:32.311060,Website B,Website B
User 1350,12076,English,7,490.0,2018-06-16 08:14:18.258665,Website C,Website C
User 1350,12077,English,33,1561.0,2018-06-16 09:52:57.222602,Website C,Website C
User 1350,12078,English,18,839.0,2018-06-16 09:19:22.368931,Website E,Other
User 1350,12079,English,13,447.0,2018-06-16 09:39:03.748226,Website D,Website D
User 1350,12080,English,24,2121.0,2018-06-16 09:49:03.399789,Website C,Website C
User 1350,12081,English,29,1895.0,2018-06-16 11:10:58.748022,Website C,Website C
User 1350,12082,English,34,1949.0,2018-06-16 10:57:44.559828,Website B,Website B
User 1350,12083,English,18,1448.0,2018-06-16 11:27:53.199517,Website C,Website C
User 1350,12084,English,15,982.0,2018-06-16 10:00:24.383300,Website C,Website C
User 1350,12085,English,24,952.0,2018-06-16 10:43:38.160675,Website C,Website C
User 1350,12086,English,6,851.0,2018-06-16 12:04:15.168331,Website D,Website D
User 1350,12091,English,13,1015.0,2018-06-16 10:45:24.885938,Website B,Website B
User 1350,12092,English,15,972.0,2018-06-16 12:11:00.617726,Website C,Website C
User 1350,12093,English,60,1992.0,2018-06-16 11:14:31.360125,Website D,Website D
User 1350,12095,English,16,1244.0,2018-06-16 11:06:20.883927,Website I,Other
User 1350,12096,English,13,687.0,2018-06-16 11:43:56.533493,Website F,Other
User 1350,12097,English,8,450.0,2018-06-16 10:56:07.228214,Website D,Website D
User 1350,12099,English,8,393.0,2018-06-16 12:47:11.101460,Website B,Website B
User 1350,12100,English,12,763.0,2018-06-16 12:55:27.097765,Website C,Website C
User 1350,12101,English,19,1082.0,2018-06-16 13:03:44.789510,Website D,Website D
User 1350,12102,English,6,469.0,2018-06-16 12:48:56.302681,Website B,Website B
User 1350,12103,English,12,494.0,2018-06-16 12:48:08.777363,Website B,Website B
User 1350,12104,English,11,494.0,2018-06-16 13:07:36.863904,Website D,Website D
User 1350,12106,English,60,4084.0,2018-06-16 13:29:39.553094,Website D,Website D
User 1350,12108,English,11,760.0,2018-06-16 12:35:29.311425,Website D,Website D
User 1350,12110,English,37,2882.0,2018-06-16 13:17:17.151051,Website B,Website B
User 1350,12111,English,22,1327.0,2018-06-16 11:44:45.765981,Website B,Website B
User 1350,12113,English,16,500.0,2018-06-16 13:09:23.913969,Website C,Website C
User 1350,12115,English,10,532.0,2018-06-16 12:13:21.284833,Website G,Other
User 1350,12118,English,24,1700.0,2018-06-16 12:21:10.378603,Website C,Website C
User 1350,12119,English,46,1635.0,2018-06-16 13:55:02.394287,Website B,Website B
User 1350,12120,English,9,1098.0,2018-06-16 12:40:55.423203,Website G,Other
User 1350,12122,English,23,1229.0,2018-06-16 13:55:30.520214,Website D,Website D
User 1350,12125,English,9,2040.0,2018-06-16 13:55:07.799015,Website E,Other
User 1350,12128,English,17,1289.0,2018-06-16 14:12:47.561533,Website D,Website D
User 1350,12131,English,4,512.0,2018-06-16 13:54:54.777681,Website H,Other
User 1266,12135,English,22,1359.0,2018-06-16 15:57:33.298839,Website B,Website B
User 1266,12136,English,19,911.0,2018-06-16 14:57:44.866221,Website F,Other
User 1266,12137,English,14,554.0,2018-06-16 13:50:15.273328,Website B,Website B
User 1266,12138,English,14,823.0,2018-06-16 15:03:47.799574,Website F,Other
User 1350,12139,English,27,1912.0,2018-06-16 15:49:24.065292,Website B,Website B
User 1350,12140,English,25,2405.0,2018-06-16 15:11:31.566790,Website B,Website B
User 1350,12141,English,9,1138.0,2018-06-16 15:39:29.426102,Website C,Website C
User 1350,12142,English,41,2583.0,2018-06-16 16:33:58.228155,Website F,Other
User 1350,12143,English,12,546.0,2018-06-16 15:32:41.761048,Website F,Other
User 1350,12145,English,10,670.0,2018-06-16 16:26:06.930485,Website D,Website D
User 1350,12150,English,36,1586.0,2018-06-16 16:51:38.296715,Website B,Website B
User 1350,12152,English,42,2021.0,2018-06-16 16:17:33.152079,Website H,Other
User 1350,12154,English,8,406.0,2018-06-16 15:59:47.082438,Website C,Website C
User 1350,12155,English,16,1847.0,2018-06-16 15:32:46.591321,Website D,Website D
User 1350,12156,English,33,1686.0,2018-06-16 16:49:18.420270,Website D,Website D
User 1350,12157,English,13,792.0,2018-06-16 16:05:46.496224,Website D,Website D
User 1350,12158,English,8,940.0,2018-06-16 16:42:14.703522,Website G,Other
User 1350,12161,English,8,453.0,2018-06-16 16:32:25.034520,Website B,Website B
User 1350,12162,English,7,918.0,2018-06-16 17:29:37.335986,Website B,Website B
User 1350,12163,English,21,1185.0,2018-06-16 17:26:34.075490,Website D,Website D
User 1350,12164,English,12,2235.0,2018-06-16 17:28:32.691557,Website B,Website B
User 1350,12165,English,25,2023.0,2018-06-16 17:25:20.276311,Website C,Website C
User 1350,12166,English,25,1477.0,2018-06-16 18:28:49.639945,Website B,Website B
User 1350,12169,English,8,496.0,2018-06-16 17:15:09.791945,Website J,Other
User 1350,12170,English,8,566.0,2018-06-16 17:06:35.003321,Website B,Website B
User 1350,12171,English,15,950.0,2018-06-16 17:06:40.296954,Website G,Other
User 1350,12172,English,42,1325.0,2018-06-16 18:41:38.670915,Website J,Other
User 1350,12173,English,18,1093.0,2018-06-16 17:39:55.553297,Website B,Website B
User 1350,12174,English,22,825.0,2018-06-16 18:11:40.121709,Website D,Website D
User 1392,12175,English,59,2371.0,2018-06-16 18:37:01.299320,Website C,Website C
User 1392,12176,English,12,1019.0,2018-06-16 18:11:47.410072,Website D,Website D
User 1392,12177,English,49,2693.0,2018-06-16 18:22:19.395262,Website D,Website D
User 1392,12178,English,9,601.0,2018-06-16 18:33:04.303689,Website B,Website B
User 1392,12180,English,11,955.0,2018-06-16 17:59:23.174324,Website C,Website C
User 1392,12189,English,9,541.0,2018-06-16 19:36:19.871834,Website D,Website D
User 1392,12192,English,37,2240.0,2018-06-16 20:06:01.897576,Website D,Website D
User 1392,12193,English,7,426.0,2018-06-16 19:03:19.988045,Website E,Other
User 1392,12194,English,112,5938.0,2018-06-16 21:59:10.672756,Website C,Website C
User 1392,12195,English,22,1192.0,2018-06-16 19:33:36.296590,Website E,Other
User 1392,12196,English,14,2316.0,2018-06-16 21:01:03.055218,Website F,Other
User 1392,12197,English,49,1979.0,2018-06-16 20:33:01.286291,Website C,Website C
User 1392,12201,English,3,181.0,2018-06-16 20:13:09.673258,Website E,Other
User 1392,12202,English,17,849.0,2018-06-16 21:18:14.178424,Website E,Other
User 1392,12203,English,10,1495.0,2018-06-16 21:40:51.745521,Website C,Website C
User 1452,12204,English,17,621.0,2018-06-16 20:03:05.860390,Website D,Website D
User 1452,12205,English,14,750.0,2018-06-16 20:26:40.825251,Website C,Website C
User 1452,12206,English,76,1876.0,2018-06-16 22:25:42.740121,Website F,Other
User 1452,12207,English,10,487.0,2018-06-16 20:38:06.942120,Website D,Website D
User 1452,12208,English,28,1871.0,2018-06-16 22:30:42.431827,Website C,Website C
User 1452,12209,English,19,1379.0,2018-06-16 22:34:46.059856,Website D,Website D
User 1452,12210,English,82,4793.0,2018-06-16 22:14:36.649884,Website B,Website B
User 1452,12211,English,7,404.0,2018-06-16 21:56:02.662067,Website B,Website B
User 1452,12212,English,19,848.0,2018-06-16 22:14:03.362203,Website F,Other
User 1452,12213,English,16,953.0,2018-06-16 21:58:22.388625,Website F,Other
User 1452,12214,English,13,1321.0,2018-06-16 22:45:59.433311,Website D,Website D
User 1452,12216,English,11,542.0,2018-06-16 22:35:16.243676,Website E,Other
User 1452,12217,English,20,1638.0,2018-06-16 22:19:40.745032,Website D,Website D
User 1452,12218,English,12,356.0,2018-06-16 23:05:59.548736,Website F,Other
User 1452,12219,English,36,1139.0,2018-06-17 00:02:11.486618,Website E,Other
User 1452,12220,English,19,1401.0,2018-06-16 22:18:56.834096,Website F,Other
User 1452,12221,English,4,236.0,2018-06-17 00:06:46.765133,Website E,Other
User 1452,12222,English,13,1003.0,2018-06-16 23:08:11.687271,Website E,Other
User 1452,12223,English,34,1213.0,2018-06-16 23:38:31.567843,Website C,Website C
User 1452,12224,English,11,883.0,2018-06-16 23:48:31.710975,Website J,Other
User 1452,12225,English,16,1053.0,2018-06-17 00:50:34.761828,Website D,Website D
User 1452,12226,English,34,1229.0,2018-06-17 00:07:01.372219,Website J,Other
User 1439,12227,English,12,504.0,2018-06-17 00:46:41.945802,Website G,Other
User 1439,12228,English,16,465.0,2018-06-17 00:09:39.381105,Website B,Website B
User 1452,12229,English,12,604.0,2018-06-17 01:22:19.206373,Website C,Website C
User 1452,12230,English,26,908.0,2018-06-17 01:51:54.379672,Website E,Other
User 1452,12231,English,11,448.0,2018-06-17 02:24:55.403471,Website E,Other
User 1452,12232,English,51,1714.0,2018-06-17 02:13:08.307026,Website E,Other
User 1439,12233,English,21,845.0,2018-06-17 03:08:32.825738,Website E,Other
User 1439,12234,English,9,598.0,2018-06-17 04:20:53.092338,Website B,Website B
User 1452,12235,English,9,720.0,2018-06-17 03:38:34.539915,Website H,Other
User 1439,12236,English,31,1137.0,2018-06-17 05:14:22.088267,Website H,Other
User 1439,12237,English,11,693.0,2018-06-17 04:29:21.811605,Website C,Website C
User 1452,12238,English,19,962.0,2018-06-17 06:39:47.152143,Website D,Website D
User 1439,12239,English,52,1497.0,2018-06-17 06:06:25.764189,Website C,Website C
User 1439,12240,English,44,2244.0,2018-06-17 07:38:41.374818,Website C,Website C
User 1439,12241,English,49,2122.0,2018-06-17 06:37:43.526210,Website C,Website C
User 1439,12242,English,36,1742.0,2018-06-17 08:39:30.305243,Website B,Website B
User 1439,12244,English,31,1054.0,2018-06-17 08:21:23.349029,Website C,Website C
User 1439,12245,English,13,405.0,2018-06-17 09:06:32.268921,Website C,Website C
User 1439,12246,English,4,301.0,2018-06-17 07:50:06.352969,Website G,Other
User 1439,12247,English,24,1176.0,2018-06-17 09:53:26.096668,Website D,Website D
User 1350,12248,English,7,1003.0,2018-06-17 08:43:20.607516,Website E,Other
User 1391,12249,English,15,706.0,2018-06-17 09:04:04.107781,Website B,Website B
User 1350,12250,English,16,756.0,2018-06-17 08:55:26.871210,Website C,Website C
User 1350,12251,English,15,1282.0,2018-06-17 09:00:40.982649,Website B,Website B
User 1391,12252,English,12,546.0,2018-06-17 08:57:01.049290,Website E,Other
User 1391,12253,English,13,973.0,2018-06-17 09:34:53.576026,Website B,Website B
User 1350,12254,English,13,575.0,2018-06-17 10:24:07.935251,Website E,Other
User 1350,12255,English,29,1404.0,2018-06-17 10:44:35.451797,Website D,Website D
User 1391,12256,English,13,737.0,2018-06-17 10:52:17.744228,Website C,Website C
User 1350,12257,English,12,507.0,2018-06-17 10:10:28.834331,Website G,Other
User 1391,12258,English,8,699.0,2018-06-17 10:10:31.296940,Website G,Other
User 1350,12259,English,16,622.0,2018-06-17 09:55:50.636572,Website E,Other
User 1391,12260,English,11,356.0,2018-06-17 10:09:45.317245,Website D,Website D
User 1391,12261,English,15,1038.0,2018-06-17 10:14:31.286432,Website H,Other
User 1391,12262,English,10,532.0,2018-06-17 09:36:43.781157,Website D,Website D
User 1350,12263,English,20,1300.0,2018-06-17 10:53:18.517356,Website D,Website D
User 1350,12264,English,26,2085.0,2018-06-17 10:44:47.881713,Website C,Website C
User 1350,12265,English,10,259.0,2018-06-17 11:44:32.557946,Website B,Website B
User 1350,12266,English,29,729.0,2018-06-17 11:41:40.932908,Website E,Other
User 1350,12268,English,52,1886.0,2018-06-17 11:50:22.123972,Website D,Website D
User 1391,12269,English,12,730.0,2018-06-17 11:26:46.191478,Website C,Website C
User 1350,12270,English,30,743.0,2018-06-17 12:12:35.615553,Website D,Website D
User 1391,12271,English,19,1147.0,2018-06-17 12:55:27.101235,Website C,Website C
User 1350,12272,English,9,1883.0,2018-06-17 11:22:51.349291,Website E,Other
User 1391,12273,English,15,592.0,2018-06-17 11:58:46.748375,Website E,Other
User 1341,12274,English,39,1368.0,2018-06-17 12:32:37.028614,Website B,Website B
User 1391,12275,English,8,398.0,2018-06-17 11:40:55.372248,Website D,Website D
User 1350,12276,English,15,1122.0,2018-06-17 11:50:38.161347,Website F,Other
User 1341,12277,English,11,930.0,2018-06-17 11:52:50.837424,Website F,Other
User 1391,12278,English,8,392.0,2018-06-17 12:24:26.024032,Website C,Website C
User 1341,12279,English,33,1084.0,2018-06-17 13:33:57.167595,Website D,Website D
User 1391,12280,English,17,708.0,2018-06-17 13:15:44.574457,Website D,Website D
User 1391,12281,English,47,2037.0,2018-06-17 14:05:31.400572,Website D,Website D
User 1350,12282,English,15,832.0,2018-06-17 12:24:10.065297,Website E,Other
User 1350,12283,English,30,875.0,2018-06-17 13:40:54.965070,Website D,Website D
User 1341,12284,English,10,542.0,2018-06-17 12:52:19.072072,Website E,Other
User 1341,12285,English,18,1199.0,2018-06-17 12:38:29.306849,Website E,Other
User 1350,12286,English,22,1046.0,2018-06-17 12:56:28.302033,Website E,Other
User 1341,12287,English,11,568.0,2018-06-17 13:16:33.061737,Website C,Website C
User 1350,12288,English,31,1358.0,2018-06-17 13:58:14.748758,Website J,Other
User 1341,12289,English,23,1321.0,2018-06-17 13:44:46.511497,Website D,Website D
User 1391,12290,English,13,558.0,2018-06-17 14:00:24.843013,Website C,Website C
User 1391,12291,English,12,574.0,2018-06-17 13:20:08.879329,Website D,Website D
User 1391,12292,English,12,730.0,2018-06-17 14:25:18.947401,Website D,Website D
User 1391,12293,English,8,433.0,2018-06-17 14:37:33.382802,Website G,Other
User 1391,12294,English,13,720.0,2018-06-17 13:34:58.179406,Website D,Website D
User 1497,12295,English,17,1188.0,2018-06-17 13:23:18.837531,Website D,Website D
User 1497,12296,English,8,594.0,2018-06-17 13:55:41.855370,Website C,Website C
User 1497,12297,English,10,896.0,2018-06-17 13:41:24.995783,Website D,Website D
User 1497,12298,English,18,1441.0,2018-06-17 14:01:15.628545,Website C,Website C
User 1497,12299,English,8,793.0,2018-06-17 14:20:42.849119,Website B,Website B
User 1392,12300,English,19,1187.0,2018-06-17 14:52:42.298050,Website C,Website C
User 1392,12301,English,15,822.0,2018-06-17 13:32:31.873226,Website H,Other
User 1392,12303,English,9,504.0,2018-06-17 14:28:24.637942,Website D,Website D
User 1497,12305,English,6,582.0,2018-06-17 14:37:30.055986,Website B,Website B
User 1497,12306,English,8,578.0,2018-06-17 13:42:03.780354,Website D,Website D
User 1392,12307,English,23,647.0,2018-06-17 15:26:10.473306,Website H,Other
User 1497,12308,English,8,845.0,2018-06-17 15:30:59.388381,Website D,Website D
User 1392,12309,English,28,1058.0,2018-06-17 14:26:52.600541,Website D,Website D
User 1392,12310,English,15,891.0,2018-06-17 15:10:11.542641,Website D,Website D
User 1392,12311,English,33,1593.0,2018-06-17 15:35:29.325596,Website D,Website D
User 1497,12312,English,9,715.0,2018-06-17 14:16:18.034801,Website D,Website D
User 1497,12313,English,4,152.0,2018-06-17 15:03:51.729539,Website C,Website C
User 1392,12314,English,7,598.0,2018-06-17 15:29:14.152940,Website D,Website D
User 1497,12315,English,29,1724.0,2018-06-17 16:25:51.246407,Website E,Other
User 1497,12316,English,15,846.0,2018-06-17 15:52:25.899368,Website J,Other
User 1308,12317,English,10,736.0,2018-06-17 14:24:04.928634,Website B,Website B
User 1308,12318,English,3,142.0,2018-06-17 15:50:36.259105,Website E,Other
User 1308,12319,English,29,1365.0,2018-06-17 16:07:59.413936,Website D,Website D
User 1497,12320,English,11,906.0,2018-06-17 14:57:27.731679,Website E,Other
User 1391,12321,English,18,1603.0,2018-06-17 15:49:12.978432,Website C,Website C
User 1308,12322,English,8,436.0,2018-06-17 15:42:42.665317,Website B,Website B
User 1391,12323,English,7,326.0,2018-06-17 14:34:32.487488,Website E,Other
User 1497,12324,English,10,523.0,2018-06-17 16:18:20.070215,Website F,Other
User 1308,12325,English,25,1895.0,2018-06-17 15:19:13.456722,Website E,Other
User 1391,12326,English,15,1277.0,2018-06-17 16:38:14.075431,Website B,Website B
User 1308,12327,English,19,1096.0,2018-06-17 15:49:01.300435,Website C,Website C
User 1497,12328,English,16,1331.0,2018-06-17 16:48:34.061323,Website C,Website C
User 1497,12329,English,13,623.0,2018-06-17 16:34:23.731187,Website C,Website C
User 1308,12330,English,11,661.0,2018-06-17 14:57:32.290548,Website B,Website B
User 1391,12331,English,9,552.0,2018-06-17 15:11:11.122562,Website B,Website B
User 1391,12332,English,10,628.0,2018-06-17 15:25:36.425659,Website D,Website D
User 1391,12333,English,44,2602.0,2018-06-17 17:13:26.301954,Website D,Website D
User 1308,12334,English,8,315.0,2018-06-17 15:07:13.105419,Website B,Website B
User 1308,12335,English,20,1659.0,2018-06-17 15:39:54.808125,Website I,Other
User 1308,12336,English,14,899.0,2018-06-17 15:51:19.373731,Website B,Website B
User 1308,12337,English,19,1885.0,2018-06-17 17:22:15.340801,Website D,Website D
User 1391,12338,English,15,1129.0,2018-06-17 17:18:04.623979,Website B,Website B
User 1308,12339,English,27,1438.0,2018-06-17 15:43:01.770026,Website D,Website D
User 1308,12340,English,9,890.0,2018-06-17 15:49:59.382258,Website E,Other
User 1391,12341,English,22,947.0,2018-06-17 16:54:09.158704,Website C,Website C
User 1308,12342,English,10,567.0,2018-06-17 16:58:07.822366,Website G,Other
User 1308,12343,English,12,934.0,2018-06-17 16:54:32.162545,Website D,Website D
User 1308,12344,English,7,552.0,2018-06-17 16:41:25.550416,Website D,Website D
User 1308,12345,English,43,1595.0,2018-06-17 17:15:22.931650,Website E,Other
User 1391,12346,English,14,626.0,2018-06-17 16:18:25.019095,Website C,Website C
User 1308,12347,English,15,912.0,2018-06-17 16:29:39.766279,Website C,Website C
User 1391,12348,English,7,332.0,2018-06-17 18:04:16.118103,Website C,Website C
User 1391,12349,English,14,836.0,2018-06-17 17:29:45.128631,Website B,Website B
User 1308,12350,English,9,527.0,2018-06-17 17:21:38.672341,Website D,Website D
User 1391,12351,English,12,518.0,2018-06-17 18:39:05.487969,Website B,Website B
User 1308,12352,English,6,398.0,2018-06-17 17:46:07.990136,Website C,Website C
User 1391,12353,English,17,606.0,2018-06-17 17:06:39.173495,Website D,Website D
User 1392,12354,English,9,473.0,2018-06-17 17:22:41.193450,Website D,Website D
User 1392,12355,English,5,461.0,2018-06-17 18:26:43.919267,Website H,Other
User 1392,12356,English,7,2305.0,2018-06-17 18:23:01.917279,Website B,Website B
User 1392,12357,English,30,1030.0,2018-06-17 17:21:42.625917,Website C,Website C
User 1392,12358,English,24,1212.0,2018-06-17 17:45:17.471724,Website B,Website B
User 1392,12360,English,14,778.0,2018-06-17 18:16:07.396764,Website D,Website D
User 1392,12361,English,39,2150.0,2018-06-17 17:56:06.527557,Website E,Other
User 1392,12362,English,28,1662.0,2018-06-17 19:39:09.790729,Website C,Website C
User 1392,12363,English,23,1329.0,2018-06-17 18:34:29.446370,Website B,Website B
User 1392,12366,English,10,460.0,2018-06-17 19:50:20.542496,Website D,Website D
User 1392,12367,English,50,2242.0,2018-06-17 19:48:16.012828,Website B,Website B
User 1392,12368,English,17,2336.0,2018-06-17 20:02:23.340084,Website D,Website D
User 1392,12369,English,55,2208.0,2018-06-17 18:58:27.797132,Website D,Website D
User 1392,12377,English,20,383.0,2018-06-17 19:44:24.941340,Website C,Website C
User 1392,12379,English,11,1984.0,2018-06-17 21:10:06.111684,Website E,Other
User 1392,12380,English,7,817.0,2018-06-17 19:45:20.749495,Website D,Website D
User 1392,12381,English,3,213.0,2018-06-17 19:44:39.030514,Website E,Other
User 1392,12382,English,16,1073.0,2018-06-17 21:35:57.142388,Website F,Other
User 1392,12383,English,11,395.0,2018-06-17 21:21:58.898717,Website D,Website D
User 1392,12384,English,31,918.0,2018-06-17 19:52:27.959668,Website D,Website D
User 1392,12385,English,10,449.0,2018-06-17 20:58:34.517737,Website C,Website C
User 1452,12386,English,18,714.0,2018-06-17 20:36:45.824259,Website C,Website C
User 1452,12387,English,18,653.0,2018-06-17 20:47:04.311404,Website G,Other
User 1452,12388,English,16,891.0,2018-06-17 21:29:52.283649,Website D,Website D
User 1452,12389,English,28,1091.0,2018-06-17 20:25:39.594877,Website H,Other
User 1452,12390,English,25,1645.0,2018-06-17 21:30:24.903279,Website D,Website D
User 1452,12391,English,28,2264.0,2018-06-17 22:14:57.727337,Website D,Website D
User 1452,12392,English,31,1763.0,2018-06-17 22:14:43.052554,Website B,Website B
User 1452,12393,English,23,1820.0,2018-06-17 21:15:04.240137,Website D,Website D
User 1503,12395,English,38,2122.0,2018-06-17 21:36:17.201335,Website E,Other
User 1503,12396,English,31,2964.0,2018-06-17 22:39:56.704537,Website D,Website D
User 1503,12397,English,17,1656.0,2018-06-17 23:00:26.658883,Website D,Website D
User 1452,12398,English,4,498.0,2018-06-17 21:06:57.144124,Website E,Other
User 1452,12399,English,8,716.0,2018-06-17 21:35:13.637715,Website D,Website D
User 1452,12400,English,29,1802.0,2018-06-17 22:22:33.143254,Website E,Other
User 1452,12401,English,8,486.0,2018-06-17 23:04:35.682809,Website G,Other
User 1452,12402,English,34,2378.0,2018-06-17 22:43:19.458793,Website E,Other
User 1452,12405,English,27,891.0,2018-06-17 22:24:40.031667,Website E,Other
User 1452,12406,English,23,1228.0,2018-06-17 23:18:18.201257,Website C,Website C
User 1452,12407,English,20,1786.0,2018-06-17 22:12:05.577891,Website G,Other
User 1452,12408,English,8,470.0,2018-06-17 21:44:45.265169,Website D,Website D
User 1452,12409,English,8,1211.0,2018-06-17 23:25:10.955903,Website D,Website D
User 1452,12410,English,3,498.0,2018-06-17 22:44:08.476341,Website D,Website D
User 1452,12411,English,45,2808.0,2018-06-18 00:30:26.773889,Website E,Other
User 1452,12414,English,8,418.0,2018-06-17 22:44:17.960557,Website D,Website D
User 1452,12416,English,18,1592.0,2018-06-17 23:16:40.617869,Website D,Website D
User 1452,12417,English,17,879.0,2018-06-18 00:06:03.697297,Website D,Website D
User 1452,12420,English,10,504.0,2018-06-17 23:29:01.146178,Website D,Website D
User 1452,12421,English,24,1313.0,2018-06-18 00:28:16.406245,Website E,Other
User 1452,12422,English,19,1174.0,2018-06-18 00:42:13.554174,Website B,Website B
User 1452,12423,English,13,943.0,2018-06-17 23:49:43.180562,Website D,Website D
User 1452,12424,English,19,1258.0,2018-06-18 01:10:35.169600,Website B,Website B
User 1452,12425,English,8,585.0,2018-06-18 01:08:55.407300,Website D,Website D
User 1452,12426,English,25,968.0,2018-06-18 00:54:45.718953,Website C,Website C
User 1439,12427,English,4,338.0,2018-06-18 00:44:29.109071,Website E,Other
User 1452,12428,English,20,1339.0,2018-06-18 01:07:50.875534,Website E,Other
User 1452,12429,English,18,805.0,2018-06-18 02:26:39.922568,Website G,Other
User 1439,12430,English,14,814.0,2018-06-18 02:12:15.371650,Website F,Other
User 1452,12431,English,21,1131.0,2018-06-18 02:38:13.239056,Website C,Website C
User 1439,12432,English,12,569.0,2018-06-18 01:12:37.617062,Website G,Other
User 1452,12433,English,72,3144.0,2018-06-18 03:24:40.064716,Website B,Website B
User 1439,12434,English,25,955.0,2018-06-18 03:01:04.669626,Website C,Website C
User 1452,12435,English,52,2676.0,2018-06-18 02:46:56.317925,Website C,Website C
User 1439,12436,English,12,929.0,2018-06-18 03:25:00.262906,Website G,Other
User 1439,12437,English,7,714.0,2018-06-18 02:36:43.304861,Website B,Website B
User 1439,12438,English,32,1227.0,2018-06-18 03:37:44.978971,Website C,Website C
User 1439,12439,English,17,714.0,2018-06-18 03:23:47.320277,Website C,Website C
User 1452,12440,English,43,1766.0,2018-06-18 05:11:42.216208,Website C,Website C
User 1506,12441,English,24,1180.0,2018-06-18 04:45:22.277297,Website C,Website C
User 1452,12442,English,18,735.0,2018-06-18 05:10:12.818251,Website G,Other
User 1439,12443,English,20,644.0,2018-06-18 05:26:58.791736,Website H,Other
User 1439,12444,English,27,602.0,2018-06-18 06:56:22.004222,Website C,Website C
User 1439,12445,English,19,1312.0,2018-06-18 06:27:24.302460,Website B,Website B
User 1439,12446,English,10,469.0,2018-06-18 07:47:38.751845,Website G,Other
User 1439,12447,English,20,1189.0,2018-06-18 07:45:49.824793,Website C,Website C
User 1439,12448,English,12,662.0,2018-06-18 07:37:24.368812,Website C,Website C
User 1439,12449,English,20,982.0,2018-06-18 08:26:14.797267,Website E,Other
